,data,fonte,id,descricao,endereco,rua,numero,bairro,cidade,valor,periodicidade,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,url,amenities
5812,2023-11-04 19:07:09.190653,Viva Real,2534387979,"Sala/Conjunto    para Aluguel, 59m²","Rua Padre Roma, 482 - Centro, Florianópolis - SC",Rua Padre Roma,482, Centro,florianopolis,3100,Mês,,59,1,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-59m2-aluguel-RS3100-id-2534387979/,Elevador; Interfone; Copa
5813,2023-11-04 19:07:09.193008,Viva Real,2664392906,"Casa com 2 Quartos para Aluguel, 67m²","Rio Tavares, Florianópolis - SC",,,Rio Tavares,florianopolis,3500,Mês,,67,1,2,1,https://vivareal.com.br/imovel/casa-2-quartos-rio-tavares-bairros-florianopolis-com-garagem-67m2-aluguel-RS3500-id-2664392906/,Varanda; Churrasqueira
5814,2023-11-04 19:07:09.293546,Viva Real,2558522481,"Sala/Conjunto    para Aluguel, 45m²","Rua Vidal Ramos - Centro, Florianópolis - SC",Rua Vidal Ramos ,, Centro,florianopolis,990,Mês,,45,,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-45m2-aluguel-RS990-id-2558522481/,
5815,2023-11-04 19:07:09.296379,Viva Real,2633341674,"Apartamento com  Quarto para Aluguel, 48m²","Santinho, Florianópolis - SC",,,Santinho,florianopolis,1600,Mês,379,48,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-santinho-bairros-florianopolis-com-garagem-48m2-aluguel-RS1600-id-2633341674/,Piscina; Churrasqueira; Elevador; Área de serviço; Salão de festas; ...
5816,2023-11-04 19:07:09.298632,Viva Real,2665953398,"Casa com 4 Quartos para Aluguel, 350m²","Rua das Piraúnas, 151 - Jurerê Internacional, Florianópolis - SC",Rua das Piraúnas,151, Jurerê Internacional,florianopolis,16500,Mês,,350,5,4,2,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-350m2-aluguel-RS16500-id-2665953398/,Piscina; Mobiliado; Churrasqueira; Varanda; Quintal; ...
5817,2023-11-04 19:07:09.300951,Viva Real,2661309143,"Casa com 3 Quartos para Aluguel, 80m²","Rua Clodorico Moreira - Santa Mônica, Florianópolis - SC",Rua Clodorico Moreira ,, Santa Mônica,florianopolis,3290,Mês,150,80,1,3,1,https://vivareal.com.br/imovel/casa-3-quartos-santa-monica-bairros-florianopolis-com-garagem-80m2-aluguel-RS3290-id-2661309143/,Ar-condicionado; Garagem; Mobiliado; Varanda gourmet
5818,2023-11-04 19:07:09.303845,Viva Real,2647995270,"Apartamento com 3 Quartos para Aluguel, 115m²","Rua Alves de Brito, 77 - Centro, Florianópolis - SC",Rua Alves de Brito,77, Centro,florianopolis,6000,Mês,1600,115,2,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-115m2-aluguel-RS6000-id-2647995270/,Ar-condicionado; Mobiliado; Cozinha
5819,2023-11-04 19:07:09.306218,Viva Real,2654751965,"Apartamento com  Quarto para Aluguel, 47m²","Rua Felipe Schmidt - Centro, Florianópolis - SC",Rua Felipe Schmidt ,, Centro,florianopolis,3000,Mês,406,47,1,1,,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-47m2-aluguel-RS3000-id-2654751965/,Elevador; Armário na cozinha; Ar-condicionado
5820,2023-11-04 19:07:09.308411,Viva Real,2642968142,"Ponto comercial/Loja/Box    para Aluguel, 218m²","Rua Waldemar Ouriques, 632 - Capoeiras, Florianópolis - SC",Rua Waldemar Ouriques,632, Capoeiras,florianopolis,5500,Mês,,218,1,,4,https://vivareal.com.br/imovel/ponto-comercial-capoeiras-bairros-florianopolis-com-garagem-218m2-aluguel-RS5500-id-2642968142/,
5821,2023-11-04 19:07:09.310443,Viva Real,2661649003,"Sala/Conjunto    para Aluguel, 36m²","Rua Lauro Linhares - Trindade, Florianópolis - SC",Rua Lauro Linhares ,, Trindade,florianopolis,1905,Mês,,36,1,,1,https://vivareal.com.br/imovel/trindade-bairros-florianopolis-com-garagem-36m2-aluguel-RS1905-id-2661649003/,Garagem; Cozinha
5822,2023-11-04 19:07:09.313010,Viva Real,2655202367,"Apartamento com  Quarto para Aluguel, 43m²","Córrego Grande, Florianópolis - SC",,,Córrego Grande,florianopolis,2600,Mês,440,43,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-corrego-grande-bairros-florianopolis-com-garagem-43m2-aluguel-RS2600-id-2655202367/,Elevador; Condomínio fechado; Varanda; Varanda gourmet; Salão de festas; ...
5823,2023-11-04 19:07:09.315466,Viva Real,2646402255,"Galpão/Depósito/Armazém    para Aluguel, 170m²","Rodovia Francisco Magno Vieira - Rio Tavares, Florianópolis - SC",Rodovia Francisco Magno Vieira ,, Rio Tavares,florianopolis,9300,Mês,,170,1,,4,https://vivareal.com.br/imovel/galpao-deposito-armazem-rio-tavares-bairros-florianopolis-com-garagem-170m2-aluguel-RS9300-id-2646402255/,
5824,2023-11-04 19:07:09.317596,Viva Real,2646556554,"Ponto comercial/Loja/Box    para Aluguel, 41m²","Rua Jorge Mussi, 387 - Canasvieiras, Florianópolis - SC",Rua Jorge Mussi,387, Canasvieiras,florianopolis,5030,Mês,,41,2,,,https://vivareal.com.br/imovel/ponto-comercial-canasvieiras-bairros-florianopolis-41m2-aluguel-RS5030-id-2646556554/,
5825,2023-11-04 19:07:09.319767,Viva Real,2633208101,"Apartamento com  Quarto para Aluguel, 38m²","Rua Doutor Antônio Prudente de Moraes, 761 - Canasvieiras, Florianópolis - SC",Rua Doutor Antônio Prudente de Moraes,761, Canasvieiras,florianopolis,550,Dia,,38,1,1,,https://vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-38m2-aluguel-RS550-id-2633208101/,Mobiliado; Elevador; Condomínio fechado; Aceita animais; Ar-condicionado; ...
5826,2023-11-04 19:07:09.321930,Viva Real,2656615061,"Casa com 3 Quartos para Aluguel, 121m²","Rio Tavares, Florianópolis - SC",,,Rio Tavares,florianopolis,5800,Mês,,121,4,3,2,https://vivareal.com.br/imovel/sobrado-3-quartos-rio-tavares-bairros-florianopolis-com-garagem-121m2-aluguel-RS5800-id-2656615061/,
5827,2023-11-04 19:07:09.324083,Viva Real,2640275865,"Apartamento com 2 Quartos para Aluguel, 76m²","Rua das Flores, 205 - Canasvieiras, Florianópolis - SC",Rua das Flores,205, Canasvieiras,florianopolis,750,Dia,,76,2,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-76m2-aluguel-RS750-id-2640275865/,Mobiliado; Elevador; Condomínio fechado; Aceita animais; Ar-condicionado; ...
5828,2023-11-04 19:07:09.326190,Viva Real,2509682292,"Imóvel comercial    para Aluguel, 33m²","Rua Saldanha Marinho, 116 - Centro, Florianópolis - SC",Rua Saldanha Marinho,116, Centro,florianopolis,450,Mês,430,33,1,,,https://vivareal.com.br/imovel/imovel-comercial-centro-bairros-florianopolis-33m2-aluguel-RS450-id-2509682292/,Ar-condicionado
5829,2023-11-04 19:07:09.328514,Viva Real,2646486957,"Sala/Conjunto    para Aluguel, 41m²","Avenida Rio Branco, 404 - Centro, Florianópolis - SC",Avenida Rio Branco,404, Centro,florianopolis,2200,Mês,,41,1,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-41m2-aluguel-RS2200-id-2646486957/,Elevador
5830,2023-11-04 19:07:09.330807,Viva Real,2665314215,"Apartamento com 3 Quartos para Aluguel, 120m²","Rua das Acácias, 121 - Carvoeira, Florianópolis - SC",Rua das Acácias,121, Carvoeira,florianopolis,4500,Mês,1080,120,4,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-carvoeira-bairros-florianopolis-com-garagem-120m2-aluguel-RS4500-id-2665314215/,Piscina; Churrasqueira; Varanda; Aceita animais; Garagem; ...
5831,2023-11-04 19:07:09.333453,Viva Real,2566450105,"Sala/Conjunto    para Aluguel, 58m²","Avenida Mauro Ramos - Centro, Florianópolis - SC",Avenida Mauro Ramos ,, Centro,florianopolis,2000,Mês,,58,1,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-58m2-aluguel-RS2000-id-2566450105/,Elevador
5832,2023-11-04 19:07:09.335785,Viva Real,2643073595,"Apartamento com  Quarto para Aluguel, 55m²","Ingleses do Rio Vermelho, Florianópolis - SC",,,Ingleses do Rio Vermelho,florianopolis,1600,Mês,680,55,1,1,,https://vivareal.com.br/imovel/apartamento-1-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-55m2-aluguel-RS1600-id-2643073595/,Varanda; Mobiliado; Salão de jogos
5833,2023-11-04 19:07:09.338226,Viva Real,2656470087,"Casa com 5 Quartos para Aluguel, 650m²","Rua dos Tambaquis, 400 - Jurerê Internacional, Florianópolis - SC",Rua dos Tambaquis,400, Jurerê Internacional,florianopolis,50000,Mês,,650,5,5,,https://vivareal.com.br/imovel/casa-5-quartos-jurere-internacional-bairros-florianopolis-650m2-aluguel-RS50000-id-2656470087/,Piscina; Churrasqueira; Espaço gourmet
5834,2023-11-04 19:07:09.340435,Viva Real,2626692871,"Sala/Conjunto    para Aluguel, 17m²","Avenida Madre Benvenuta, 1584 - Santa Mônica, Florianópolis - SC",Avenida Madre Benvenuta,1584, Santa Mônica,florianopolis,1000,Mês,,17,1,,,https://vivareal.com.br/imovel/sala-comercial-santa-monica-bairros-florianopolis-17m2-aluguel-RS1000-id-2626692871/,
5835,2023-11-04 19:07:09.343109,Viva Real,2656051268,"Galpão/Depósito/Armazém    para Aluguel, 482m²","Rua Mário dos Santos, 116 - Jardim Atlântico, Florianópolis - SC",Rua Mário dos Santos,116, Jardim Atlântico,florianopolis,8640,Mês,,482,1,,,https://vivareal.com.br/imovel/galpao-deposito-armazem-jardim-atlantico-bairros-florianopolis-482m2-aluguel-RS8640-id-2656051268/,Depósito
5836,2023-11-04 19:07:09.345414,Viva Real,2661136467,"Apartamento com 3 Quartos para Aluguel, 86m²","Capoeiras, Florianópolis - SC",,,Capoeiras,florianopolis,3300,Mês,736,86,1,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-capoeiras-bairros-florianopolis-com-garagem-86m2-aluguel-RS3300-id-2661136467/,Salão de festas
5837,2023-11-04 19:07:09.347817,Viva Real,2647265656,"Casa com 4 Quartos para Aluguel, 180m²","Avenida dos Búzios, 2175 - Jurerê Internacional, Florianópolis - SC",Avenida dos Búzios,2175, Jurerê Internacional,florianopolis,2750,Dia,,180,3,4,4,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-180m2-aluguel-RS2750-id-2647265656/,Piscina; Mobiliado; Ar-condicionado; Jardim; Varanda gourmet; ...
5838,2023-11-04 19:07:09.350263,Viva Real,2661654157,"Sala/Conjunto    para Aluguel, 114m²","Rua Francisco Tolentino - Centro, Florianópolis - SC",Rua Francisco Tolentino ,, Centro,florianopolis,1200,Mês,,114,1,,,https://vivareal.com.br/imovel/centro-bairros-florianopolis-114m2-aluguel-RS1200-id-2661654157/,Cozinha
5839,2023-11-04 19:07:09.352517,Viva Real,2593953300,"Sala/Conjunto    para Aluguel, 45m²","Rua Saldanha Marinho, 374 - Centro, Florianópolis - SC",Rua Saldanha Marinho,374, Centro,florianopolis,1600,Mês,,45,1,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-45m2-aluguel-RS1600-id-2593953300/,Garagem
5840,2023-11-04 19:07:09.354782,Viva Real,2661653468,"Sala/Conjunto    para Aluguel, 40m²","Rua Conselheiro Mafra - Centro, Florianópolis - SC",Rua Conselheiro Mafra ,, Centro,florianopolis,1200,Mês,,40,1,,,https://vivareal.com.br/imovel/centro-bairros-florianopolis-40m2-aluguel-RS1200-id-2661653468/,Cozinha
5841,2023-11-04 19:07:09.357382,Viva Real,2634363393,Casa de condomínio com 4 Quartos para Venda/Aluguel 320m²,"Rua do Gramal - Campeche, Florianópolis - SC",Rua do Gramal ,, Campeche,florianopolis,18000,Mês,550,320,5,4,3,https://vivareal.com.br/imovel/casa-de-condominio-4-quartos-campeche-bairros-florianopolis-com-garagem-320m2-venda-RS3700000-id-2634363393/,Churrasqueira; Condomínio fechado; Quintal; Ar-condicionado; Playground; ...
5842,2023-11-04 19:07:09.359624,Viva Real,2662195469,"Apartamento com  Quarto para Aluguel, 42m²","Avenida das Nações, 481 - Canasvieiras, Florianópolis - SC",Avenida das Nações,481, Canasvieiras,florianopolis,450,Dia,,42,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-42m2-aluguel-RS450-id-2662195469/,Varanda; Churrasqueira; Ar-condicionado; Condomínio fechado; Lavanderia
5843,2023-11-04 19:07:09.361931,Viva Real,2526204359,Apartamento com 3 Quartos para Venda/Aluguel 199m²,"Rua Comandante Constantino Nicolau Spyrides, 4152 - Beira Mar, Florianópolis - SC",Rua Comandante Constantino Nicolau Spyrides,4152, Beira Mar,florianopolis,27312,Mês,1930,199,5,3,3,https://vivareal.com.br/imovel/apartamento-3-quartos-beira-mar-bairros-florianopolis-com-garagem-199m2-venda-RS10502000-id-2526204359/,Churrasqueira; Elevador; Varanda; Garagem; Jardim; ...
5844,2023-11-04 19:07:09.364003,Viva Real,2645473969,"Sala/Conjunto    para Aluguel, 42m²","Abraão, Florianópolis - SC",,,Abraão,florianopolis,2500,Mês,,42,1,,2,https://vivareal.com.br/imovel/sala-comercial-abraao-bairros-florianopolis-com-garagem-42m2-aluguel-RS2500-id-2645473969/,Mobiliado; Área de serviço; Garagem
5845,2023-11-04 19:07:09.366579,Viva Real,2642992772,"Apartamento com 3 Quartos para Aluguel, 96m²","Rua João Carvalho, 112 - Beira Mar, Florianópolis - SC",Rua João Carvalho,112, Beira Mar,florianopolis,7500,Mês,1000,96,2,3,2,https://vivareal.com.br/imovel/apartamento-3-quartos-beira-mar-bairros-florianopolis-com-garagem-96m2-aluguel-RS7500-id-2642992772/,Mobiliado; Churrasqueira; Elevador; Academia; Área de serviço; ...
5846,2023-11-04 19:07:09.368821,Viva Real,2660097261,"Apartamento com 2 Quartos para Aluguel, 66m²","Vargem do Bom Jesus, Florianópolis - SC",,,Vargem do Bom Jesus,florianopolis,245,Dia,,66,1,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-vargem-do-bom-jesus-bairros-florianopolis-com-garagem-66m2-aluguel-RS245-id-2660097261/,Cozinha; Mobiliado; Varanda
5847,2023-11-04 19:07:09.371238,Viva Real,2643288677,"Casa com 4 Quartos para Aluguel, 350m²","Joao Paulo, Florianópolis - SC",,,Joao Paulo,florianopolis,10950,Mês,,350,5,4,2,https://vivareal.com.br/imovel/casa-4-quartos-joao-paulo-bairros-florianopolis-com-garagem-350m2-aluguel-RS10950-id-2643288677/,
5848,2023-11-04 19:07:09.373685,Viva Real,2623952520,"Sala/Conjunto    para Aluguel, 31m²","Rua Doutor Heitor Blum, 310 - Estreito, Florianópolis - SC",Rua Doutor Heitor Blum,310, Estreito,florianopolis,2500,Mês,,31,1,,1,https://vivareal.com.br/imovel/sala-comercial-estreito-bairros-florianopolis-com-garagem-31m2-aluguel-RS2500-id-2623952520/,Elevador; Interfone
5849,2023-11-04 19:07:09.375941,Viva Real,2651372325,"Ponto comercial/Loja/Box    para Aluguel, 350m²","Lagoa da Conceição, Florianópolis - SC",,,Lagoa da Conceição,florianopolis,12000,Mês,,350,4,,,https://vivareal.com.br/imovel/ponto-comercial-lagoa-da-conceicao-bairros-florianopolis-350m2-aluguel-RS12000-id-2651372325/,Depósito
5850,2023-11-04 19:07:09.571214,Viva Real,2660356090,"Sala/Conjunto    para Aluguel, 30m²","Rua Dom Jaime Câmara, 179 - Centro, Florianópolis - SC",Rua Dom Jaime Câmara,179, Centro,florianopolis,2300,Mês,,30,1,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-30m2-aluguel-RS2300-id-2660356090/,Mobiliado; Ronda/Vigilância; Garagem; Escritório
5851,2023-11-04 19:07:09.574100,Viva Real,2666413509,"Casa    para Aluguel, 245m²","Rua Crispim Mira, 12 - Centro, Florianópolis - SC",Rua Crispim Mira,12, Centro,florianopolis,9500,Mês,,245,1,,,https://vivareal.com.br/imovel/casa-centro-bairros-florianopolis-245m2-aluguel-RS9500-id-2666413509/,
5852,2023-11-04 19:07:09.576390,Viva Real,2599178775,"Imóvel comercial    para Aluguel, 180m²","Canasvieiras, Florianópolis - SC",,,Canasvieiras,florianopolis,9000,Mês,,180,2,,,https://vivareal.com.br/imovel/imovel-comercial-canasvieiras-bairros-florianopolis-180m2-aluguel-RS9000-id-2599178775/,
5853,2023-11-04 19:07:09.578863,Viva Real,2643288005,"Apartamento com 2 Quartos para Aluguel, 87m²","Campeche, Florianópolis - SC",,,Campeche,florianopolis,6600,Mês,850,87,3,2,2,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-87m2-aluguel-RS6600-id-2643288005/,
5854,2023-11-04 19:07:09.581173,Viva Real,2513342203,Casa com 5 Quartos à Venda/Aluguel 380m²,"Rua dos Bijupirás - Jurerê Internacional, Florianópolis - SC",Rua dos Bijupirás ,, Jurerê Internacional,florianopolis,3500,Dia,,380,6,5,2,https://vivareal.com.br/imovel/casa-5-quartos-jurere-internacional-bairros-florianopolis-com-garagem-380m2-venda-RS4800000-id-2513342203/,Aceita animais; Mobiliado; Ar-condicionado; Varanda gourmet
5855,2023-11-04 19:07:09.584083,Viva Real,2660070376,"Casa de condomínio com 2 Quartos para Aluguel, 153m²","Campeche, Florianópolis - SC",,,Campeche,florianopolis,6000,Mês,,153,2,2,2,https://vivareal.com.br/imovel/casa-de-condominio-2-quartos-campeche-bairros-florianopolis-com-garagem-153m2-aluguel-RS6000-id-2660070376/,Condomínio fechado; Cozinha; Área de serviço; Quintal; Aceita animais
5856,2023-11-04 19:07:09.586512,Viva Real,2217455589,"Apartamento com 3 Quartos para Aluguel, 135m²","Avenida Professor Milton Leite da Costa, 683 - Canasvieiras, Florianópolis - SC",Avenida Professor Milton Leite da Costa,683, Canasvieiras,florianopolis,900,Dia,,135,2,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-canasvieiras-bairros-florianopolis-com-garagem-135m2-aluguel-RS900-id-2217455589/,Ar-condicionado; Garagem; TV a cabo; Conexão à internet
5857,2023-11-04 19:07:09.589217,Viva Real,2649011363,"Ponto comercial/Loja/Box    para Aluguel, 43m²","Servidão Abílio Silva, 270 - Trindade, Florianópolis - SC",Servidão Abílio Silva,270, Trindade,florianopolis,3200,Mês,,43,1,,,https://vivareal.com.br/imovel/ponto-comercial-trindade-bairros-florianopolis-43m2-aluguel-RS3200-id-2649011363/,
5858,2023-11-04 19:07:09.591574,Viva Real,2666242198,"Apartamento com 3 Quartos para Aluguel, 222m²","Rua Frei Caneca, 17 - Beira Mar, Florianópolis - SC",Rua Frei Caneca,17, Beira Mar,florianopolis,12000,Mês,2800,222,5,3,3,https://vivareal.com.br/imovel/apartamento-3-quartos-beira-mar-bairros-florianopolis-com-garagem-222m2-aluguel-RS12000-id-2666242198/,Churrasqueira; Elevador; Varanda; Academia; Espaço gourmet; ...
5859,2023-11-04 19:07:09.593810,Viva Real,2657452161,"Casa com 3 Quartos para Aluguel, 300m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,6000,Dia,,300,4,3,4,https://vivareal.com.br/imovel/casa-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-300m2-aluguel-RS6000-id-2657452161/,Piscina; Mobiliado; Churrasqueira; Ar-condicionado; Cozinha; ...
5860,2023-11-04 19:07:09.596041,Viva Real,2640193959,"Apartamento com  Quarto para Aluguel, 40m²","Rua Juvêncio Costa - Trindade, Florianópolis - SC",Rua Juvêncio Costa ,, Trindade,florianopolis,3445,Mês,650,40,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-trindade-bairros-florianopolis-com-garagem-40m2-aluguel-RS3445-id-2640193959/,Mobiliado; Elevador; Condomínio fechado; Aceita animais; Ar-condicionado; ...
5861,2023-11-04 19:07:09.598280,Viva Real,2569736442,"Lote/Terreno    para Aluguel, 1125m²","Rua General Eurico Gaspar Dutra, 460 - Estreito, Florianópolis - SC",Rua General Eurico Gaspar Dutra,460, Estreito,florianopolis,7000,Mês,,1125,,,,https://vivareal.com.br/imovel/lote-terreno-estreito-bairros-florianopolis-1125m2-aluguel-RS7000-id-2569736442/,
5862,2023-11-04 19:07:09.600448,Viva Real,2658115472,"Casa com 5 Quartos para Aluguel, 450m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,1950,Dia,,450,6,5,2,https://vivareal.com.br/imovel/casa-5-quartos-jurere-internacional-bairros-florianopolis-com-garagem-450m2-aluguel-RS1950-id-2658115472/,Piscina; Churrasqueira; Ar-condicionado; Jardim; Cozinha; ...
5863,2023-11-04 19:07:09.602624,Viva Real,2648148390,"Cobertura com 4 Quartos para Aluguel, 119m²","Rua Accacio Melo, 35 - Jurerê, Florianópolis - SC",Rua Accacio Melo,35, Jurerê,florianopolis,6000,Mês,1164,119,4,4,2,https://vivareal.com.br/imovel/cobertura-4-quartos-jurere-bairros-florianopolis-com-garagem-119m2-aluguel-RS6000-id-2648148390/,Churrasqueira; Elevador; Varanda; Área de serviço; Salão de festas; ...
5864,2023-11-04 19:07:09.604728,Viva Real,2661649006,"Sala/Conjunto    para Aluguel, 250m²","Rua Lauro Linhares - Trindade, Florianópolis - SC",Rua Lauro Linhares ,, Trindade,florianopolis,9400,Mês,,250,6,,6,https://vivareal.com.br/imovel/trindade-bairros-florianopolis-com-garagem-250m2-aluguel-RS9400-id-2661649006/,Garagem; Cozinha
5865,2023-11-04 19:07:09.606940,Viva Real,2656746159,"Apartamento com 3 Quartos para Aluguel, 92m²","Rua Lar do João de Barro - Rio Tavares, Florianópolis - SC",Rua Lar do João de Barro ,, Rio Tavares,florianopolis,5800,Mês,820,92,2,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-rio-tavares-bairros-florianopolis-com-garagem-92m2-aluguel-RS5800-id-2656746159/,Piscina; Churrasqueira; Aceita animais; Espaço gourmet; Garagem; ...
5866,2023-11-04 19:07:09.609102,Viva Real,2664193096,"Casa com 3 Quartos para Aluguel, 138m²","Rua Joaquim José Antunes, 582 - Campeche, Florianópolis - SC",Rua Joaquim José Antunes,582, Campeche,florianopolis,8500,Mês,,138,3,3,2,https://vivareal.com.br/imovel/casa-3-quartos-campeche-bairros-florianopolis-com-garagem-138m2-aluguel-RS8500-id-2664193096/,Mobiliado; Varanda; Quintal; Aceita animais; Garagem; ...
